G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3220.0","main.cluster index_upperinput":"3220.0"}	This Node is a Singleton	N/A	N/A	N/A	3.1085	3.1085	0	N/A	N/A	3138814.5874658097	20	3220	-1	20	385.1841	1	385.1841	3138814.5874658097
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3221.0","main.cluster index_upperinput":"3221.0"}	This Node is a Singleton	N/A	N/A	N/A	9.7691	9.7691	0	N/A	N/A	2041684.7822775533	9	3221	-1	9	449.3386	1	449.3386	2041684.7822775533
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3222.0","main.cluster index_upperinput":"3222.0"}	This Node is a Singleton	N/A	N/A	N/A	7.3059	7.3059	0	N/A	N/A	4406014.758047749	27	3222	-1	27	155.0469	1	155.0469	4406014.758047749
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3223.0","main.cluster index_upperinput":"3223.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=549&task=d0173288f0194aa381d5dc03b93915bd&show=true	"InChI=1S/C7H6O5/c8-4-1-3(7(11)12)2-5(9)6(4)10/h1-2,8-10H,(H,11,12)"	Gallic acid CollisionEnergy:205060	0.844073	3.9467	3.9467	0	O=C(O)c1cc(O)c(O)c(O)c1	CCMSLIB00010125096	6530015.208965785	19	3223	549	19	153.0182	1	153.0182	6530015.208965785
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3224.0","main.cluster index_upperinput":"3224.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=172&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	2.9957	2.9957	0	N/A	N/A	3660163.5711728246	14	3224	172	14	510.2908	1	510.2908	3660163.5711728246
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3225.0","main.cluster index_upperinput":"3225.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=176&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	7.5632	7.5632	0	N/A	N/A	3773629.2455018032	24	3225	176	24	311.2580	1	311.2580	3773629.2455018032
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3226.0","main.cluster index_upperinput":"3226.0"}	This Node is a Singleton	N/A	N/A	N/A	5.3614	5.3614	0	N/A	N/A	2422322.3186775604	4	3226	-1	4	724.3162	1	724.3162	2422322.3186775604
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3227.0","main.cluster index_upperinput":"3227.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=227&task=d0173288f0194aa381d5dc03b93915bd&show=true	InChI=1S/C26H28O14/c27-7-16-20(33)22(35)25(40-26-23(36)19(32)13(31)8-37-26)24(39-16)18-12(30)6-15-17(21(18)34)11(29)5-14(38-15)9-1-3-10(28)4-2-9/h1-6,13,16,19-20,22-28,30-36H,7-8H2/t13-,16+,19-,20+,22-,23+,24-,25+,26-/m0/s1	NCGC00384911-01!6-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one	0.823996	2.9812	2.9812	0	OC[C@H]1O[C@H]([C@H](O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O)C3=C(O)C=C4OC(=CC(=O)C4=C3O)C5=CC=C(O)C=C5	CCMSLIB00000847491	9612652.101207089	10	3227	227	10	565.1549	1	565.1549	9612652.101207089
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3228.0","main.cluster index_upperinput":"3228.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=80&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	3.0248	3.0248	0	N/A	N/A	20242298.40905735	5	3228	80	5	686.2648	1	686.2648	20242298.40905735
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3229.0","main.cluster index_upperinput":"3229.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=185&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	2.9987	2.9987	0	N/A	N/A	58760368.455600016	11	3229	185	11	414.1757	1	414.1757	58760368.455600016
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3230.0","main.cluster index_upperinput":"3230.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=714&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	9.6659	9.6659	0	N/A	N/A	90208402.77856737	27	3230	714	27	431.3847	1	431.3847	90208402.77856737
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3231.0","main.cluster index_upperinput":"3231.0"}	This Node is a Singleton	N/A	N/A	N/A	6.0042	6.0042	0	N/A	N/A	3133612.0107994513	22	3231	-1	22	261.1848	1	261.1848	3133612.0107994513
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3232.0","main.cluster index_upperinput":"3232.0"}	This Node is a Singleton	N/A	N/A	N/A	4.0449	4.0449	0	N/A	N/A	1471516.8083992451	8	3232	-1	8	525.3630	1	525.3630	1471516.8083992451
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3233.0","main.cluster index_upperinput":"3233.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=772&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	0.7018	0.7018	0	N/A	N/A	422383290.3831308	25	3233	772	25	212.1128	1	212.1128	422383290.3831308
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3234.0","main.cluster index_upperinput":"3234.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=133&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	2.7194	2.7194	0	N/A	N/A	6290633.94993879	4	3234	133	4	835.2232	1	835.2232	6290633.94993879
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3235.0","main.cluster index_upperinput":"3235.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=46&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	2.2296	2.2296	0	N/A	N/A	36979339.44890327	9	3235	46	9	273.0583	1	273.0583	36979339.44890327
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3236.0","main.cluster index_upperinput":"3236.0"}	This Node is a Singleton	N/A	N/A	N/A	2.3701	2.3701	0	N/A	N/A	4814655.646526561	22	3236	-1	22	485.1629	1	485.1629	4814655.646526561
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3237.0","main.cluster index_upperinput":"3237.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=32&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	3.2694	3.2694	0	N/A	N/A	2549987.471785799	7	3237	32	7	520.2388	1	520.2388	2549987.471785799
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3238.0","main.cluster index_upperinput":"3238.0"}	This Node is a Singleton	N/A	N/A	N/A	5.4453	5.4453	0	N/A	N/A	2738958.224764582	3	3238	-1	3	620.3062	1	620.3062	2738958.224764582
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3239.0","main.cluster index_upperinput":"3239.0"}	This Node is a Singleton	N/A	N/A	N/A	2.9080	2.9080	0	N/A	N/A	568259.308638637	13	3239	-1	13	467.1542	1	467.1542	568259.308638637
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3240.0","main.cluster index_upperinput":"3240.0"}	This Node is a Singleton	N/A	N/A	N/A	7.5175	7.5175	0	N/A	N/A	4302946.833472726	27	3240	-1	27	266.2115	1	266.2115	4302946.833472726
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3241.0","main.cluster index_upperinput":"3241.0"}	This Node is a Singleton	N/A	N/A	N/A	3.2941	3.2941	0	N/A	N/A	1219527.8285692208	8	3241	-1	8	604.0931	1	604.0931	1219527.8285692208
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3242.0","main.cluster index_upperinput":"3242.0"}	This Node is a Singleton	N/A	N/A	N/A	2.6282	2.6282	0	N/A	N/A	1452390.0224569007	9	3242	-1	9	327.1782	1	327.1782	1452390.0224569007
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3243.0","main.cluster index_upperinput":"3243.0"}	This Node is a Singleton	N/A	N/A	N/A	4.7010	4.7010	0	N/A	N/A	1286725.876764256	27	3243	-1	27	277.1414	1	277.1414	1286725.876764256
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3244.0","main.cluster index_upperinput":"3244.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=100&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	3.9699	3.9699	0	N/A	N/A	12781040.514776913	14	3244	100	14	243.1014	1	243.1014	12781040.514776913
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3245.0","main.cluster index_upperinput":"3245.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=744&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	7.3344	7.3344	0	N/A	N/A	9825879.2091214	5	3245	744	5	611.3224	1	611.3224	9825879.2091214
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3246.0","main.cluster index_upperinput":"3246.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=144&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	5.0628	5.0628	0	N/A	N/A	56638786.43418435	27	3246	144	27	284.1856	1	284.1856	56638786.43418435
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3247.0","main.cluster index_upperinput":"3247.0"}	This Node is a Singleton	N/A	N/A	N/A	2.1208	2.1208	0	N/A	N/A	28642577.976507466	24	3247	-1	24	343.1230	1	343.1230	28642577.976507466
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3248.0","main.cluster index_upperinput":"3248.0"}	This Node is a Singleton	N/A	N/A	N/A	0.6107	0.6107	0	N/A	N/A	44702554.575236596	24	3248	-1	24	543.1325	1	543.1325	44702554.575236596
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3249.0","main.cluster index_upperinput":"3249.0"}	This Node is a Singleton	N/A	N/A	N/A	7.2956	7.2956	0	N/A	N/A	4332207.249969823	5	3249	-1	5	781.3774	1	781.3774	4332207.249969823
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3250.0","main.cluster index_upperinput":"3250.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=95&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	1.3556	1.3556	0	N/A	N/A	16280790.119886227	16	3250	95	16	254.0871	1	254.0871	16280790.119886227
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3251.0","main.cluster index_upperinput":"3251.0"}	This Node is a Singleton	N/A	N/A	N/A	7.5481	7.5481	0	N/A	N/A	2997026.6371849235	4	3251	-1	4	813.4040	1	813.4040	2997026.6371849235
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3252.0","main.cluster index_upperinput":"3252.0"}	This Node is a Singleton	N/A	N/A	N/A	9.2021	9.2021	0	N/A	N/A	10529086.64012533	27	3252	-1	27	368.4253	1	368.4253	10529086.64012533
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3253.0","main.cluster index_upperinput":"3253.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=60&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	6.3063	6.3063	0	N/A	N/A	7857235.375069079	4	3253	60	4	590.3326	1	590.3326	7857235.375069079
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3254.0","main.cluster index_upperinput":"3254.0"}	This Node is a Singleton	N/A	N/A	N/A	6.7380	6.7380	0	N/A	N/A	2735382.94857636	27	3254	-1	27	353.0788	1	353.0788	2735382.94857636
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3255.0","main.cluster index_upperinput":"3255.0"}	This Node is a Singleton	N/A	N/A	N/A	10.3095	10.3095	0	N/A	N/A	2409268.7525935504	10	3255	-1	10	391.2227	1	391.2227	2409268.7525935504
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3256.0","main.cluster index_upperinput":"3256.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=95&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	9.7826	9.7826	0	N/A	N/A	12222455.144332888	4	3256	95	4	416.3165	1	416.3165	12222455.144332888
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3257.0","main.cluster index_upperinput":"3257.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=d0173288f0194aa381d5dc03b93915bd&show=true	InChI=1S/C20H34O3/c1-2-3-13-16-19(21)17-14-11-9-7-5-4-6-8-10-12-15-18-20(22)23/h9,11,14,17H,2-8,10,12-13,15-16,18H2,1H3,(H,22,23)/b11-9-,17-14+	Spectral Match to 15-OxoEDE from NIST14	0.785432	8.5886	8.5886	0	CCCCCC(=O)/C=C/C=C\CCCCCCCCCC(=O)O	CCMSLIB00003134675	2773436.3506133137	27	3257	19	27	305.2479	1	305.2479	2773436.3506133137
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3258.0","main.cluster index_upperinput":"3258.0"}	This Node is a Singleton	N/A	N/A	N/A	1.6070	1.6070	0	N/A	N/A	2881912.221735446	15	3258	-1	15	424.1810	1	424.1810	2881912.221735446
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3259.0","main.cluster index_upperinput":"3259.0"}	This Node is a Singleton	N/A	N/A	N/A	3.4699	3.4699	0	N/A	N/A	2538769.8390738643	6	3259	-1	6	586.2490	1	586.2490	2538769.8390738643
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3260.0","main.cluster index_upperinput":"3260.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=364&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	2.3707	2.3707	0	N/A	N/A	12599872.599849634	24	3260	364	24	387.1627	1	387.1627	12599872.599849634
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3261.0","main.cluster index_upperinput":"3261.0"}	This Node is a Singleton	N/A	N/A	N/A	2.9573	2.9573	0	N/A	N/A	3509127.018511417	27	3261	-1	27	262.2010	1	262.2010	3509127.018511417
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3262.0","main.cluster index_upperinput":"3262.0"}	This Node is a Singleton	N/A	N/A	N/A	8.1710	8.1710	0	N/A	N/A	882149.2614767093	4	3262	-1	4	501.3217	1	501.3217	882149.2614767093
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3263.0","main.cluster index_upperinput":"3263.0"}	This Node is a Singleton	N/A	N/A	N/A	1.3281	1.3281	0	N/A	N/A	10749998.142255396	24	3263	-1	24	284.1341	1	284.1341	10749998.142255396
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3264.0","main.cluster index_upperinput":"3264.0"}	This Node is a Singleton	N/A	N/A	N/A	7.9021	7.9021	0	N/A	N/A	2874754.772770538	6	3264	-1	6	439.2823	1	439.2823	2874754.772770538
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3265.0","main.cluster index_upperinput":"3265.0"}	This Node is a Singleton	N/A	Spectral Match to .gamma.-Tocotrienol from NIST14	0.8908719999999999	4.1044	4.1044	0	N/A	CCMSLIB00003135354	2432612.802933868	10	3265	-1	10	173.0959	1	173.0959	2432612.802933868
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3266.0","main.cluster index_upperinput":"3266.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=73&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	7.8573	7.8573	0	N/A	N/A	6421002.59445824	27	3266	73	27	532.3846	1	532.3846	6421002.59445824
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3267.0","main.cluster index_upperinput":"3267.0"}	This Node is a Singleton	N/A	N/A	N/A	3.6857	3.6857	0	N/A	N/A	639604.9068813258	1	3267	-1	1	789.2588	1	789.2588	639604.9068813258
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3268.0","main.cluster index_upperinput":"3268.0"}	This Node is a Singleton	N/A	N/A	N/A	2.0090	2.0090	0	N/A	N/A	5133685.332831059	24	3268	-1	24	353.0847	1	353.0847	5133685.332831059
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3269.0","main.cluster index_upperinput":"3269.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=71&task=d0173288f0194aa381d5dc03b93915bd&show=true	N/A	N/A	N/A	2.2709	2.2709	0	N/A	N/A	5468337.017531475	23	3269	71	23	480.2075	1	480.2075	5468337.017531475
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3270.0","main.cluster index_upperinput":"3270.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=d0173288f0194aa381d5dc03b93915bd&show=true	InChI=1S/C18H28O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h3-4,6,8,11,14H,2,5,7,9-10,12-13,15-16H2,1H3,(H,20,21)/b4-3-,8-6-,14-11+	Spectral Match to 9-OxoOTrE from NIST14	0.852683	7.3540	7.3540	0	CC/C=C\C/C=C\C=C\C(=O)CCCCCCCC(=O)O	CCMSLIB00003135863	6631508.38193285	27	3270	19	27	275.2007	1	275.2007	6631508.38193285
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3271.0","main.cluster index_upperinput":"3271.0"}	This Node is a Singleton	N/A	N/A	N/A	2.9556	2.9556	0	N/A	N/A	2827029.2625625217	14	3271	-1	14	354.2485	1	354.2485	2827029.2625625217
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=d0173288f0194aa381d5dc03b93915bd&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3272.0","main.cluster index_upperinput":"3272.0"}	This Node is a Singleton	N/A	N/A	N/A	5.9317	5.9317	0	N/A	N/A	459005.37025458657	2	3272	-1	2	606.3076	1	606.3076	459005.37025458657
